residuals,y_pred
-28282496.0,88444696.0
-17846100.0,52450800.0
17473392.0,221145408.0
-4246652.0,38654352.0
-177256536.0,382675936.0
38778740.0,116235560.0
-56005048.0,154331648.0
-179220.0,46624120.0
-2770084.0,10239884.0
215666.5,7698333.5
-5309776.0,22090876.0
-59788.59375,367388.59375
1288244.0,45899156.0
12546.875,537853.125
-11974616.0,120101416.0
-1068675.0,5605875.0
-9121024.0,39749624.0
15357420.0,45035680.0
11860828.0,50598972.0
-25693648.0,182180448.0
8090476.0,89868824.0
-1342743.5,5676143.5
942509.84375,-463509.84375
26242648.0,155118352.0
17256664.0,90850936.0
-6952004.0,64147104.0
-2675391.0,12448291.0
49803528.0,53465272.0
-9769240.0,37669840.0
358099.0,2603101.0
-10441204.0,168072704.0
-782880.625,1407480.625
-509458.5,4593958.5
4952848.0,36031652.0
-4043448.0,67737248.0
-19631060.0,113642560.0
-1034962.5,1353162.5
-2689815.0,8650615.0
886770.0,9196130.0
-371992.0,41860392.0
-33435544.0,123321544.0
2692332.0,42763568.0
-15199148.0,196095248.0
-3912808.0,146943808.0
-3615289.0,8417689.0
-57540272.0,273914272.0
9119516.0,92950584.0
-12346160.0,195287760.0
-4698432.0,53555932.0
-11970768.0,88612368.0
844949.0,8490251.0
-4152948.0,21306548.0
108461436.0,168740864.0
-31536156.0,264821056.0
140322404.0,193964096.0
-2401505.5,4787605.5
-4013480.0,59179680.0
1446869.0,7016331.0
12491568.0,56682632.0
-1573968.0,7437868.0
3023591.0,3304209.0
-6848504.0,49787604.0
-32542128.0,94492528.0
29540884.0,114661416.0
3516892.0,55834008.0
18560836.0,227751664.0
-9305940.0,51622440.0
-35540448.0,202898048.0
91887064.0,259617136.0
3948052.0,32378248.0
-3175292.25,3447192.25
-1946803.5,4695003.5
-5378600.0,53579600.0
16685736.0,379501664.0
30626824.0,212460976.0
-8184800.0,69965600.0
21185595.0,11296005.0
-1937752.0,62366752.0
15691244.0,74992656.0
93476984.0,97128216.0
-23517756.0,49279356.0
-105756716.0,345109216.0
804849.5,7359450.5
-1006108.0,45233208.0
-61943656.0,115818256.0
3882188.0,122035912.0
58421112.0,283019488.0
568992.0,63173508.0
-2409840.0,79630040.0
13467332.0,42773768.0
-55970452.0,215287952.0
450871.0,10574029.0
-16086704.0,100612504.0
20241720.0,43315680.0
-843572.5,1204372.5
3603360.0,160337440.0
10609232.0,41920268.0
-29025744.0,352859744.0
-2534194.75,3289194.75
-917106.0,8620206.0
26985276.0,150729824.0
-3086628.0,39197128.0
-99768.5625,334868.5625
62881588.0,83471112.0
-11909436.0,124861736.0
-1231012.0,73294912.0
3055759.5,7290240.5
2418844.0,74198056.0
-3630588.0,60338288.0
-15611900.0,76117800.0
24907344.0,85377056.0
26448756.0,92227544.0
-4619076.0,51678276.0
1138595.0,7696005.0
-12246020.0,72939120.0
-11713848.0,49002648.0
24458612.0,35304988.0
-798644.0,58739744.0
-27930104.0,75228104.0
-552224.0,881724.0
-4921028.0,61229828.0
44890908.0,150304192.0
10044456.0,59132344.0
-46393268.0,284594368.0
480751.0,3923349.0
-13139712.0,100592712.0
-1536028.0,10381428.0
18243892.0,68139608.0
-16975468.0,206244368.0
-5844000.0,52824500.0
-23103524.0,71576824.0
2824376.0,38306624.0
-10321816.0,40802316.0
-51649588.0,273293088.0
-6394060.0,78875560.0
-15748336.0,176963536.0
-72712744.0,354532544.0
-12425168.0,53391968.0
997374.0,2404426.0
-4439886.0,24430586.0
6184212.0,19872088.0
-13953460.0,235538960.0
-199186.625,2067386.625
-421519.5,643919.5
-6360548.0,183896848.0
15855448.0,124046152.0
9736720.0,92994680.0
26587968.0,85056032.0
-283570.75,4114570.75
11665237.0,12252963.0
-30487012.0,143511312.0
2470418.375,1518081.625
245981932.0,530132768.0
51461984.0,89993816.0
-109197376.0,349272576.0
-12678.0,352178.0
17772800.0,59926100.0
-8178808.0,75725008.0
-356253.09375,520553.09375
-3601610.5,8140510.5
3771180.0,53923420.0
3776144.0,42486256.0
-22776744.0,90027744.0
4880020.0,80462680.0
15103264.0,81780136.0
-12029424.0,141077824.0
-21132408.0,72436408.0
-455711.375,565811.375
647021.0,3512779.0
-81789524.0,230157024.0
9390888.0,91884712.0
-2418802.5,7221002.5
-5100228.0,55345028.0
-17309148.0,81523848.0
4934960.0,53743640.0
66044384.0,117490416.0
637568.71875,435831.28125
-4976975.0,7780875.0
-2875500.0,53909800.0
-1987957.5,4846057.5
-350564.5,459564.5
20571936.0,79938464.0
-163800.0,38560100.0
-4251781.0,10023981.0
-1873024.0,74398024.0
19978676.0,106939224.0
-875259.0,1075759.0
-33229432.0,72383232.0
9037460.0,98705640.0
31220.0,98036880.0
-10120160.0,49024260.0
2124848.0,87132952.0
7366368.0,168685232.0
17770872.0,97579728.0
11225716.0,57070284.0
-29293788.0,64924888.0
-19077968.0,76813368.0
-1480784.0,67917184.0
-61804480.0,222374880.0
20845004.0,42406296.0
10859248.0,62724552.0
13878992.0,184817408.0
-19762184.0,49157884.0
-129113.75,1175013.75
-4701225.5,7635725.5
-1027365.0,7502065.0
-11002700.0,399220800.0
-2834076.0,156724976.0
-933096.6875,961396.6875
-1275132.0,57777432.0
-7057969.0,10830769.0
-13527204.0,126936104.0
-32760404.0,184334304.0
2704488.0,84158312.0
6859690.0,18798810.0
-9748884.0,50637184.0
-1205305.25,2513705.25
110011056.0,227970944.0
15084316.0,81210584.0
-1868845.0,8403945.0
-35283928.0,75125728.0
-8549036.0,88819736.0
1136201.375,1080998.625
-486234.25,725434.25
-603578.4375,757778.4375
-401200.625,763400.625
764509.75,2159190.25
-1209331.375,1268731.375
267381.5,7966218.5
20862640.0,71240360.0
-89838068.0,262568768.0
11688492.0,73519808.0
7989492.0,51055408.0
15934300.0,128461800.0
35294984.0,124371016.0
-16986320.0,201413120.0
-25355976.0,149240176.0
720182.5,2178317.5
-19883716.0,140675216.0
-10358720.0,95486520.0
-2600692.0,44747692.0
-2250382.0,8479882.0
-13701180.0,65139080.0
-777850.125,926150.125
-22280936.0,109681936.0
-3007624.0,51110324.0
29536972.0,76930128.0
-7378708.0,65355208.0
9298948.0,88172952.0
-409910.5,6725510.5
31219152.0,209643648.0
272684.0,121705216.0
-33404616.0,122453416.0
10226536.0,215348864.0
-25968020.0,74965520.0
30401600.0,82993200.0
12197612.0,63570188.0
-43394344.0,134139944.0
-5262496.0,22721196.0
-563329.75,1233229.75
-475412.0,134517712.0
-3152912.0,114619312.0
-20098492.0,68440192.0
-55081160.0,120490360.0
12742664.0,71020336.0
276109768.0,386497632.0
-890865.625,1084165.625
-13789744.0,265367344.0
-29484336.0,91599536.0
-3515100.0,37551700.0
-53078920.0,197840720.0
54962008.0,117996992.0
7185408.0,84346392.0
-1165498.25,2360598.25
-29953884.0,93857784.0
-24720936.0,77257936.0
652820.0,62079380.0
-22948976.0,103924976.0
28433856.0,83327544.0
-6372588.0,94688688.0
33592192.0,77714808.0
-28560120.0,143652320.0
-14583180.0,60998580.0
-9460984.0,105797384.0
12962020.0,75970480.0
-13650464.0,224561264.0
-127642.09375,443042.09375
-69750036.0,214055536.0
226361.31640625,-59061.31640625
11174704.0,245479696.0
-100712652.0,219650752.0
11916116.0,45619784.0
26113120.0,63835080.0
-10365656.0,169625056.0
4503048.0,47860552.0
-12309656.0,59075056.0
-63278536.0,226334736.0
47809752.0,421492448.0
-193251.0,5719951.0
3313936.0,6888664.0
-579277.5,2423677.5
-38789256.0,196494256.0
66950120.0,134624480.0
-5123800.0,191720000.0
168009.75,2159190.25
6730044.0,66581356.0
-315130.25,892930.25
-18803424.0,92672424.0
33016660.0,271605440.0
15760120.0,103967480.0
-2705610.0,8911510.0
-4199244.0,125631144.0
25090396.0,198305904.0
73032256.0,138032144.0
-619012.875,1499112.875
158876.25,1966923.75
6474896.0,88525904.0
-312669.375,1313969.375
-13812988.0,101878688.0
-62320208.0,139184608.0
33808628.0,220101472.0
-2374408.0,126111408.0
256582.875,481617.125
-127662020.0,363269120.0
-2519468.0,21142768.0
23584236.0,288169664.0
1007920.0,37897080.0
10021616.0,75245384.0
-81800.0,163188800.0
-9988160.0,75919560.0
10736041.0,13500859.0
-228974.09375,515174.09375
-6262104.0,147995504.0
-2209571.5,5210571.5
-1264118.75,2472118.75
-14004112.0,47098312.0
11429412.0,59337188.0
-4103120.0,77077120.0
-11225516.0,62358516.0
16151164.0,18560636.0
-15833552.0,97129552.0
-2616064.0,11124264.0
1505479.0,9391821.0
-1037588.0,6694488.0
-454925.5625,569425.5625
71339672.0,429569728.0
3866080.0,53034120.0
17011516.0,73146184.0
2678120.0,65565080.0
-2134948.5,8096648.5
-9157324.0,99192224.0
-19889832.0,71486232.0
13258528.0,69651472.0
-975984.0,4163584.0
-5035124.0,84702024.0
-57050464.0,270251264.0
-25406300.0,97099000.0
-171880624.0,233942224.0
-316338.28125,446038.28125
-3327422.0,7992722.0
-1784717.0,8262317.0
56012916.0,80298584.0
5584149.0,9744451.0
-1006555.375,1089155.375
-1521853.25,1602553.25
1413060.0,57981840.0
-1252180.0,59199280.0
11926630.0,32471470.0
-2257463.0,13430763.0
8983216.0,36092884.0
-7518880.0,96854480.0
-963248.875,1463848.875
75296656.0,93108344.0
25268948.0,102631352.0
-218216.25,865616.25
-24828844.0,64300444.0
-13405016.0,63633616.0
8839635.5,8016464.5
-2205425.0,8363325.0
-11381888.0,31918688.0
-20370864.0,76886264.0
-1496672.0,56678772.0
-41200584.0,172279584.0
239980.5,643919.5
-26944296.0,105718296.0
-38891704.0,94746104.0
-14275996.0,82562896.0
51660396.0,77016904.0
-656676.0,16399676.0
-52553444.0,155651744.0
1894616.0,78479784.0
-867528.0,8548028.0
33666760.0,90717440.0
16929404.0,83023696.0
21581020.0,60756680.0
-657228.125,1198528.125
486332.125,1101067.875
-3650988.0,36488888.0
-17201800.0,113135800.0
-15844144.0,239289344.0
-24574028.0,77001128.0
-3082254.0,10544654.0
-45200676.0,180208976.0
64351080.0,397634720.0
-1287404.0,38732404.0
80755.4375,759544.5625
-763777.25,849677.25
74277.1328125,-40277.1328125
287520860.0,219723440.0
68294668.0,301538432.0
43396412.0,80386088.0
-14876360.0,78715360.0
-72184192.0,180396592.0
-3362742.5,4869842.5
1926816.0,69065984.0
-2341148.0,9447848.0
-11330356.0,162416256.0
-4270616.0,69272816.0
-6134680.0,69570080.0
-728064.3125,1046564.3125
23968288.0,128144312.0
-11599984.0,108907384.0
26446560.0,62729840.0
-11617160.0,139129360.0
29508132.0,54364568.0
138811.0,8607289.0
-30203668.0,570555968.0
-645538.625,1159938.625
-589866.5,5236266.5
-5963226.0,21085926.0
46052920.0,66769780.0
-69365660.0,306740160.0
-699475.125,739475.125
5913944.0,41015756.0
6200804.0,129015896.0
-15767892.0,105354192.0
6487952.0,65938048.0
-2906218.5,7467018.5
20291580.0,44721520.0
-23184436.0,89807536.0
-3211252.0,44132552.0
14800208.0,57637792.0
22920844.0,171757056.0
4308384.0,45025416.0
840068.1875,-714268.1875
-36105856.0,98514056.0
-4818344.0,104525144.0
122410424.0,358714176.0
-1010820.0,1081720.0
-2558333.5,6164833.5
-21472156.0,116018056.0
53834.3125,345165.6875
-9421272.0,83848472.0
-4150992.0,184102192.0
903732.0,86292768.0
560168.0,57346032.0
86452.0,3117848.0
7060412.0,251581088.0
-27280972.0,85171072.0
1595824.75,2625775.25
-3673904.0,65752804.0
10231104.0,50615696.0
257764.0,34375236.0
-9752830.0,30225630.0
272979.625,565220.375
-4274854.0,21807754.0
-349408.6875,369708.6875
-4901952.0,51505152.0
378525.6328125,-111825.6328125
120626.25,1243973.75
2882545.0,9924655.0
-8228124.0,51670524.0
15049372.0,191356928.0
8194884.0,91056816.0
11782040.0,273940160.0
-56446584.0,176253984.0
-93882664.0,287657664.0
2842261.5,6679138.5
-10869340.0,48272440.0
83564304.0,389708896.0
-14949324.0,58130924.0
47567.75,2763032.25
65562688.0,83595512.0
2412568.0,45067832.0
3198444.0,43500756.0
444206.5,6334493.5
-1619860.5,4492360.5
-975879.0,1068679.0
10146002.0,28552998.0
-42233648.0,167087648.0
24359832.0,67436168.0
-19336268.0,230913968.0
250092.0,33580008.0
7883176.0,77769224.0
42306976.0,229927824.0
38256712.0,153022288.0
2563392.0,150007008.0
-2024816.0,79504016.0
-84403128.0,386176128.0
4074648.0,135375552.0
-282056.0,7161156.0
5643520.0,46373580.0
-8918992.0,154082592.0
-16581532.0,59040432.0
-1475461.75,2580261.75
-6119016.0,61469316.0
-2690276.0,11227876.0
-50412968.0,95781768.0
53006048.0,106067552.0
1870024.0,78372776.0
-19000476.0,109814176.0
-9789140.0,106451840.0
-41610184.0,222219984.0
-21880440.0,117052640.0
-4255443.5,7370443.5
-3275699.0,11093399.0
11474268.0,85157032.0
640846.0,8242554.0
17445732.0,63555668.0
-12547480.0,66559680.0
-12005052.0,72362752.0
60390836.0,213016064.0
42179908.0,194138592.0
34823252.0,264258448.0
-8714484.0,35443584.0
1888076.0,40080724.0
-140170480.0,674655680.0
-630466.625,1496366.625
641704.0,71984296.0
-7500580.0,115924680.0
4027622.0,24592778.0
-13342248.0,63553148.0
-606324.0,885824.0
-49619112.0,160645312.0
-854530.375,1368930.375
-325793.625,636193.625
-14602892.0,62038192.0
-1581980.0,1638180.0
-14863160.0,77755360.0
-87288.59375,367388.59375
-20274616.0,95247616.0
-22589420.0,81315320.0
14360688.0,121738512.0
-983644.75,1362944.75
-14927360.0,66782360.0
50770024.0,275664576.0
-2339152.0,76305752.0
-21766344.0,124699144.0
2726688.0,55102912.0
11592104.0,61128396.0
2044838.0,10214262.0
17114884.0,45207416.0
-699230.1875,869430.1875
490677.1328125,-40277.1328125
60598276.0,111525424.0
-2168884.0,8050084.0
13353496.0,316653504.0
-72623208.0,228735408.0
5714250.0,5506850.0
-38062664.0,111837664.0
-33499520.0,192616720.0
-925670.75,2627770.75
-5765624.0,43677824.0
-10669704.0,179156704.0
35619548.0,172776352.0
13983096.0,57381704.0
5612160.0,87356240.0
747827.75,1853272.25
3183168.0,452400832.0
1138880.0,59600020.0
-929394.5,5122794.5
-10238424.0,92375424.0
-7264880.0,61692480.0
-19846332.0,87728632.0
3475048.0,57364852.0
68284356.0,106627344.0
-28565188.0,70752288.0
-9857096.0,78333896.0
1664992.0,36734808.0
-11308896.0,136399696.0
-18536672.0,92607072.0
1097341.5,5150058.5
-58621624.0,300138624.0
-11974760.0,114389760.0
-533364.0,39786964.0
-5468416.0,53349116.0
-40013272.0,93003272.0
-9122484.0,46393284.0
-29570996.0,88168496.0
4231696.0,122436304.0
10029040.0,125882160.0
-4160552.0,72121552.0
-8141752.0,64020552.0
-733751.375,934751.375
-1773530.0,7393830.0
-12567436.0,42744836.0
68561004.0,177888496.0
-26276584.0,212985584.0
-7003064.0,50430464.0
-4400424.0,75645824.0
8606216.0,46673184.0
25792732.0,94942968.0
-589482.0,24344882.0
1848736.0,55638664.0
-7737424.0,53216524.0
-2456287.5,5647587.5
5582276.0,58056524.0
-3276518.0,8825018.0
-19142044.0,51665044.0
-3258869.0,9593269.0
532211.0625,985988.9375
-2737320.5,7714820.5
16628868.0,83781432.0
-402913.3125,632713.3125
1824524.0,59587576.0
-969066.25,1209866.25
113391296.0,193647104.0
313741.0,9374559.0
-45800660.0,137990160.0
-5576912.0,70607112.0
22683660.0,100940040.0
-40631220.0,142658320.0
1697772.0,186878528.0
-1226693.5,4914993.5
-149252.0,12450352.0
108764192.0,212512608.0
-7183912.0,51944812.0
-21494656.0,108842656.0
1943644.0,10268356.0
1006077.0,8752723.0
-27002488.0,96453088.0
-24888916.0,72983416.0
10971060.0,92205240.0
-18985348.0,99402848.0
1975088.0,61124612.0
-40226164.0,105618864.0
11787333.0,8753767.0
416426.234375,132773.765625
-610699.0625,1017599.0625
-24636052.0,133373552.0
3542744.0,97044256.0
-1135943.875,1183843.875
-27929096.0,168402896.0
-441843.9375,662043.9375
-14268888.0,53474588.0
65175648.0,317749152.0
250362.9375,472037.0625
-20936984.0,214145184.0
14146928.0,257716672.0
2046721.5,4661278.5
309722.6875,607877.3125
3675004.0,43004796.0
16293668.0,48084532.0
43867400.0,87929000.0
-18352056.0,92308456.0
-515452.0,121925552.0
-1205259.125,1859359.125
25725320.0,52980280.0
-855530.25,892930.25
22566632.0,84179968.0
-10111776.0,44516776.0
-18104124.0,139833824.0
9465020.0,75804480.0
-285973.5,5193073.5
-1645384.0,72553584.0
28767336.0,85061864.0
-782878.9375,1006178.9375
-262226.75,4183126.75
-929805.25,2513705.25
1148335.5,5833964.5
-11677208.0,38429208.0
-407612.0,17129512.0
-1174998.0,19541798.0
21492040.0,91540160.0
25406584.0,163854416.0
3103976.0,238343424.0
819250.21875,-441050.21875
-4272940.0,88710640.0
14076844.0,65329356.0
-2755552.0,21714452.0
-13698676.0,98059576.0
-14715920.0,78080920.0
-732629.5,836129.5
4174783.0,10177017.0
-948464.25,4103364.25
47362680.0,202063120.0
-878331.0,4211931.0
-18304248.0,84823448.0
4029174.0,31583426.0
-9218860.0,75583960.0
-7789228.0,58731528.0
-358415.0,12110715.0
-10307268.0,126149168.0
-12753528.0,46073428.0
-2976998.0,4543398.0
-5856797.5,7293397.5
-14106872.0,52535472.0
-4286784.0,12529284.0
-21293044.0,80542544.0
31822680.0,58963120.0
-631524.25,1246524.25
-8604864.0,70200264.0
410496.5,5435303.5
-899310.875,1335810.875
-969307.0,1055607.0
-6191146.0,22068246.0
31642424.0,96428176.0
-354883.0625,811283.0625
-802968.0,4136468.0
-16722972.0,89195272.0
59218376.0,136700224.0
1354474.0,30289326.0
72143860.0,244107440.0
-6776.0,36868976.0
4007632.0,100816768.0
-13329984.0,69950184.0
-3322504.0,65895704.0
1273304.0,64841296.0
19646624.0,248950176.0
-2015335.0,5090635.0
18624880.0,133333520.0
-761917.5,5365717.5
-1419552.0,66001752.0
-4664236.0,60537336.0
20010392.0,79715608.0
10646472.0,103850728.0
-3720080.0,37566480.0
7213064.0,209277136.0
-1286318.5,8268218.5
-25510644.0,140377344.0
-11177820.0,79748320.0
1608628.0,87090072.0
2515344.0,42896656.0
13507620.0,60434080.0
-5826816.0,19452216.0
6657256.0,247112144.0
99178408.0,318500992.0
-20233840.0,107452840.0
38707564.0,106503336.0
49166920.0,181608880.0
-14823640.0,46720440.0
32529564.0,71551536.0
-1006545.25,1227945.25
9171139.0,13391961.0
-3445216.0,61471116.0
-23479708.0,68473008.0
1121924.0,47587176.0
-2678257.0,8701857.0
5508625.0,15968475.0
-28684480.0,147008080.0
-2709304.0,191047104.0
-2410864.0,72347064.0
4872912.0,70166888.0
2387148.0,88831752.0
-54623020.0,160678320.0
-2042279.0,14151979.0
-616280.0,79688880.0
-499405.125,554605.125
-1302352.0,51326952.0
-4905684.0,60074284.0
6212776.0,10608324.0
-1059531.375,1268731.375
-14079392.0,83841192.0
-14034336.0,97781136.0
3469688.0,327666912.0
-28451944.0,58645044.0
-6841282.0,18256282.0
-12770044.0,111610744.0
-14403040.0,99266640.0
-14822716.0,74763616.0
-26410968.0,124936768.0
17319640.0,153144560.0
9065860.0,73495440.0
650928.0,51155972.0
-26700092.0,119250992.0
-2881198.0,9108398.0
-9532956.0,128588856.0
-1196130.25,1226930.25
37724096.0,122850704.0
-13909840.0,50687240.0
28205176.0,260848624.0
-1620504.0,48474104.0
126439.0,15858961.0
30678612.0,56424088.0
-35727968.0,171289168.0
261552.0,57054048.0
-1375463.125,1402063.125
4480360.0,74590240.0
-1235956.375,1428056.375
-19010540.0,61218340.0
-571384.0,36233684.0
2831047.0,9499753.0
