open,high,low,close,volume,vwap,timestamp,pre_market,market,after_market,date,time,time_diff,otc
531.47,531.77,531.465,531.72,53782,532.1639515431182,2025-04-16 12:25:00-04:00,0,1,0,2025-04-16,12:25:00,1.0,
531.75,531.8,531.54,531.74,52154,532.1630674849051,2025-04-16 12:26:00-04:00,0,1,0,2025-04-16,12:26:00,1.0,
531.7599,531.8,531.25,531.405,73650,532.1608418502839,2025-04-16 12:27:00-04:00,0,1,0,2025-04-16,12:27:00,1.0,
531.415,531.59,531.35,531.52,37941,532.1598740626786,2025-04-16 12:28:00-04:00,0,1,0,2025-04-16,12:28:00,1.0,
531.51,531.608,531.41,531.505,24529,532.1592352931015,2025-04-16 12:29:00-04:00,0,1,0,2025-04-16,12:29:00,1.0,
531.5,531.65,531.31,531.37,647250,532.1394312232362,2025-04-16 12:30:00-04:00,0,1,0,2025-04-16,12:30:00,1.0,
531.34,531.8,531.3001,531.72,78650,532.1381561332634,2025-04-16 12:31:00-04:00,0,1,0,2025-04-16,12:31:00,1.0,
531.751,531.78,531.49,531.51,77501,532.1362801877511,2025-04-16 12:32:00-04:00,0,1,0,2025-04-16,12:32:00,1.0,
531.49,531.79,531.49,531.64,44558,532.1354295457708,2025-04-16 12:33:00-04:00,0,1,0,2025-04-16,12:33:00,1.0,
531.62,532.07,531.58,532.02,118017,532.1349079574541,2025-04-16 12:34:00-04:00,0,1,0,2025-04-16,12:34:00,1.0,
532.03,532.12,531.41,531.41,154094,532.1306552135173,2025-04-16 12:35:00-04:00,0,1,0,2025-04-16,12:35:00,1.0,
531.4,531.44,531.17,531.1951,68323,532.1282281614555,2025-04-16 12:36:00-04:00,0,1,0,2025-04-16,12:36:00,1.0,
531.2199,531.22,530.9849,531.075,95853,532.1244087037354,2025-04-16 12:37:00-04:00,0,1,0,2025-04-16,12:37:00,1.0,
530.94,531.16,530.92,530.94,77353,532.1209525958042,2025-04-16 12:38:00-04:00,0,1,0,2025-04-16,12:38:00,1.0,
530.93,531.025,530.79,530.95,73003,532.117736784419,2025-04-16 12:39:00-04:00,0,1,0,2025-04-16,12:39:00,1.0,
530.92,530.95,530.5401,530.5401,118229,532.1107509426693,2025-04-16 12:40:00-04:00,0,1,0,2025-04-16,12:40:00,1.0,
530.547,531.14,530.53,531.0896,178330,532.103975912479,2025-04-16 12:41:00-04:00,0,1,0,2025-04-16,12:41:00,1.0,
531.0991,531.3244,530.87,531.3152,200849,532.098125388229,2025-04-16 12:42:00-04:00,0,1,0,2025-04-16,12:42:00,1.0,
531.38,531.38,531.38,531.38,77789,532.0960683931895,2025-04-16 12:43:00-04:00,0,1,0,2025-04-16,12:43:00,1.0,
531.4,531.5407,531.36,531.49,44472,532.0950775101171,2025-04-16 12:44:00-04:00,0,1,0,2025-04-16,12:44:00,1.0,
531.49,531.58,531.06,531.09,64375,532.0927045757752,2025-04-16 12:45:00-04:00,0,1,0,2025-04-16,12:45:00,1.0,
